Date,Day of week,Week of year,北海道D,東北D,東京D,中部D,北陸D,関西D,中国D,四国D,九州D,沖縄D,１０エリア計
2024/11/16 6:00,Thursday,47,3179,7964,23259,10867,2569.7,11200.318,5487.779,2308,7840,824.4,75499.197
2024/11/16 7:00,Thursday,47,3179,7909,24269,11074,2460.7,11738.274,5464.023,2314,7828,877.7,77113.697
2024/11/16 8:00,Thursday,47,3320,8045,26043,11762,2483.1,12986.994,5692.655,2507,8212,961,82012.749
2024/11/16 9:00,Thursday,47,3304,8013,27342,12195,2512.1,13767.049,5772.596,2558,8489,1042.1,84994.845
2024/11/16 10:00,Thursday,47,3158,7807,27509,12102,2515.6,13999.753,5760.408,2552,8595,1111.2,85109.961
2024/11/16 11:00,Thursday,47,3105,7684,27815,12046,2529.5,14014.607,5618.086,2604,8652,1120.3,85188.493
2024/11/16 12:00,Thursday,47,2979,7497,26970,11859,2474.3,13705.521,5630.104,2576,8566,1133.3,83390.225
2024/11/16 13:00,Thursday,47,3026,7515,27139,11864,2487.3,13779.533,5607.977,2593,8581,1141.4,83734.21
2024/11/16 14:00,Thursday,47,3031,7523,26762,11764,2487.1,13591.413,5625.755,2578,8479,1093.1,82934.368
2024/11/16 15:00,Thursday,47,3154,7560,26978,11822,2477.9,13436.075,5635.166,2532,8522,1080.4,83197.541
2024/11/16 16:00,Thursday,47,3388,7993,28236,12166,2552.6,13681.519,5767.831,2584,8570,1084.9,86023.85
2024/11/16 17:00,Thursday,47,3448,8247,29039,12272,2626.2,14008.433,5969.59,2645,8905,1098.4,88258.623
2024/11/16 18:00,Thursday,47,3402,8162,28961,12101,2606.4,13921.16,5912.666,2612,8963,1093.9,87735.126
2024/11/16 19:00,Thursday,47,3344,7962,28347,11772,2535.3,13536.662,5704.596,2523,8708,1066.9,85499.458
2024/11/16 20:00,Thursday,47,3239,7696,27430,11444,2459.8,13144.336,5495.419,2427,8342,1035.9,82713.455
2024/11/16 21:00,Thursday,47,3073,7333,26156,11038,2351.2,12535.953,5277.62,2302,8013,994.9,79074.673
2024/11/16 22:00,Thursday,47,2886,7107,24927,10447,2281.5,11923.37,5062.707,2157,7749,935.6,75476.177
2024/11/16 23:00,Thursday,47,2874,6890,23757,10192,2211.1,11496.267,4825.913,2129,7475,889.8,72740.08
2024/11/17 0:00,Friday,47,2752,6590,22214,9531,2100.4,10705.71,4621.671,2027,7083,838.7,68463.481
2024/11/17 1:00,Friday,47,2729,6559,21207,9266,2106.4,10257.812,4541.472,1992,6819,799.1,66276.784
2024/11/17 2:00,Friday,47,2879,6765,21101,9492,2264.1,10563.902,4727.448,2091,7050,790.6,67724.05
2024/11/17 3:00,Friday,47,3022,7070,21438,9863,2421,11100.179,5134.811,2278,7538,797.2,70662.19
2024/11/17 4:00,Friday,47,3078,7250,21609,10060,2483.2,11211.497,5438.69,2395,7918,806.4,72249.787
2024/11/17 5:00,Friday,47,3068,7247,21681,10010,2419,10847.627,5369.759,2358,7877,809.4,71686.786
2024/11/17 6:00,Friday,47,2944,7128,21844,9654,2247.6,10497.233,5041.374,2138,7311,800.1,69605.307
2024/11/17 7:00,Friday,47,3004,7101,22525,9666,2211.2,10807.528,4956.338,2122,7128,832.1,70353.166
2024/11/17 8:00,Friday,47,3128,7227,23762,10105,2224.6,11458.478,5060.442,2166,7203,900.5,73235.02
2024/11/17 9:00,Friday,47,3196,7286,24005,10421,2297.5,11872.03,5148.054,2227,7623,965.3,75040.884
2024/11/17 10:00,Friday,47,3115,7211,24585,10587,2355.9,12371.352,5138.858,2225,7797,1010.7,76396.81
2024/11/17 11:00,Friday,47,3131,7163,25708,10683,2352.1,12434.584,5140.21,2223,7923,1023.2,77781.094
2024/11/17 12:00,Friday,47,3076,7145,26255,10489,2378.3,12282.189,5155.915,2254,8061,1017.8,78114.204
2024/11/17 13:00,Friday,47,3084,7144,25900,10558,2341.7,12345.893,5162.667,2233,8063,1004.2,77836.46
2024/11/17 14:00,Friday,47,3082,7177,25657,10538,2324.4,12311.904,5149.945,2256,7870,1026.5,77392.749
2024/11/17 15:00,Friday,47,3119,7373,25575,10484,2339.9,12364.531,5205.017,2288,7915,1051.8,77715.248
2024/11/17 16:00,Friday,47,3320,7806,26393,10967,2444,12843.725,5446.244,2384,8126,1019.1,80749.069
2024/11/17 17:00,Friday,47,3416,8053,27683,11634,2575.5,13673.674,5732.629,2529,8610,1021.6,84928.403
2024/11/17 18:00,Friday,47,3418,8037,27868,11720,2597.4,13753.211,5675.652,2527,8729,1052.9,85378.163
2024/11/17 19:00,Friday,47,3366,7855,27363,11425,2551.5,13402.751,5564.305,2447,8453,1038.2,83465.756
2024/11/17 20:00,Friday,47,3245,7630,26504,11156,2484.9,12921.498,5463.909,2360,8161,1015.2,80941.507
2024/11/17 21:00,Friday,47,3106,7327,25298,10703,2385.2,12323.401,5262.208,2226,7846,969.4,77446.209
2024/11/17 22:00,Friday,47,2962,7068,24206,10221,2325.7,11691.831,4980.349,2104,7554,911.1,74023.98
2024/11/17 23:00,Friday,47,2944,6914,23106,9969,2245.1,11237.734,4806.523,2082,7244,865.9,71414.257
2024/11/18 0:00,Saturday,47,2872,6655,21609,9439,2165.2,10489.423,4587.277,1993,6839,808.8,67457.7
2024/11/18 1:00,Saturday,47,2933,6682,20725,9093,2190.6,9987.062,4468.947,1961,6620,770.3,65430.909
2024/11/18 2:00,Saturday,47,3039,6940,20671,9262,2352.2,10410.471,4720.515,2064,6874,767.5,67100.686
2024/11/18 3:00,Saturday,47,3189,7319,21141,9820,2568.8,11108.899,5131.553,2253,7409,774.5,70714.752
2024/11/18 4:00,Saturday,47,3346,7683,21679,10131,2666.8,11356.828,5535.752,2429,8008,786.4,73621.78
2024/11/18 5:00,Saturday,47,3431,8021,22563,10627,2746.6,11491.708,5703.68,2503,8249,805,76140.988
2024/11/18 6:00,Saturday,47,3490,8338,24429,11421,2784.6,11918.41,5695.451,2434,8224,826.4,79560.861
2024/11/18 7:00,Saturday,47,3688,8683,26721,12587,2868.4,12903.724,5771.093,2526,8252,882.5,84882.717
2024/11/18 8:00,Saturday,47,3835,9570,29859,14531,3130.4,14460.789,6149.158,2767,8582,942.6,93826.947
2024/11/18 9:00,Saturday,47,3943,9979,31681,15476,3300.8,15558.472,6414.505,2853,8971,985.4,99162.177
2024/11/18 10:00,Saturday,47,3901,9973,31722,15473,3382.9,15833.258,6468.55,2863,9063,1016.7,99696.408
2024/11/18 11:00,Saturday,47,3873,9966,31737,15360,3433.7,15572.799,6350.322,2892,9091,1024.5,99300.321
2024/11/18 12:00,Saturday,47,3643,9573,30817,14503,3286.5,14694.674,6025.745,2753,8784,1015.4,95095.319
2024/11/18 13:00,Saturday,47,3775,10080,32090,15336,3460.2,15510.9,6445.404,2856,9113,1018.5,99685.004
2024/11/18 14:00,Saturday,47,3795,10193,32345,15606,3502.7,15565.997,6463.299,2888,9045,996,100399.996
2024/11/18 15:00,Saturday,47,3921,10317,32697,15396,3485.9,15675.224,6571.167,2869,9067,951.9,100951.191
2024/11/18 16:00,Saturday,47,4127,10769,33605,15550,3573.3,16120.117,6701.307,2928,9384,948.3,103706.024
2024/11/18 17:00,Saturday,47,4115,10709,34032,15439,3536.5,16458.168,6716.425,2963,9630,934.1,104533.193
2024/11/18 18:00,Saturday,47,4063,10544,33753,15106,3490.5,16277.842,6704.02,2956,9713,944.7,103552.062
2024/11/18 19:00,Saturday,47,3917,10182,32777,14519,3359,15717.79,6474.326,2849,9489,925.5,100209.616
2024/11/18 20:00,Saturday,47,3796,9821,31683,14158,3266.8,15261.542,6340.972,2743,9079,890.3,97039.614
2024/11/18 21:00,Saturday,47,3656,9292,30244,13685,3138.8,14687.898,6154.791,2597,8817,848,93120.489
2024/11/18 22:00,Saturday,47,3484,8834,28759,13348,3030.3,13952.492,5828.046,2441,8435,786.8,88898.638
2024/11/18 23:00,Saturday,47,3491,8483,27068,12901,2882.5,13232.901,5543.597,2367,8120,743.8,84832.798
2024/11/19 0:00,Sunday,48,3421,8127,25039,12199,2725.6,12207.442,5364.613,2236,7583,696.7,79599.355
2024/11/19 1:00,Sunday,48,3452,8151,23956,11785,2767.8,11754.783,5256.215,2219,7337,670.1,77348.898
2024/11/19 2:00,Sunday,48,3590,8362,23920,11968,2967.3,12113.948,5475.814,2324,7634,672.4,79027.462
2024/11/19 3:00,Sunday,48,3699,8630,24468,12368,3161.1,12828.296,5969.808,2564,8293,690.4,82671.604
2024/11/19 4:00,Sunday,48,3804,8901,25084,12632,3257.8,13130.591,6364.779,2751,8761,707.6,85393.77
2024/11/19 5:00,Sunday,48,3799,9270,26481,13032,3321.5,13256.476,6483.559,2815,9082,727.1,88267.635
2024/11/19 6:00,Sunday,48,3842,9839,29017,13836,3360.9,13922.993,6700.771,2775,9187,747.7,93228.364
2024/11/19 7:00,Sunday,48,3942,10001,30945,14725,3406,14772.329,6808.915,2818,9098,802.5,97318.744
2024/11/19 8:00,Sunday,48,4132,10798,32816,16361,3648.7,16222.912,6991.594,2973,9108,874.7,103925.906
2024/11/19 9:00,Sunday,48,4261,11127,34242,17138,3760.6,17163.825,7053.147,3021,9336,921.8,108024.372
2024/11/19 10:00,Sunday,48,4139,10862,34201,16997,3635.6,16954.762,6887.792,3016,9289,942.2,106924.354
2024/11/19 11:00,Sunday,48,3997,10721,33992,16649,3545.9,16929.356,6786.733,3002,9311,932.6,105866.589
2024/11/19 12:00,Sunday,48,3701,10136,32650,15617,3340.2,16130.58,6374.633,2804,9012,925.4,100690.813
2024/11/19 13:00,Sunday,48,3715,10471,33450,16254,3479.5,16645.463,6671.479,2950,9323,934.2,103893.642
2024/11/19 14:00,Sunday,48,3738,10442,33543,16432,3514.1,16659.485,6822.189,2958,9280,950.9,104339.674
2024/11/19 15:00,Sunday,48,3900,10546,34134,16259,3532.9,16733.623,6876.023,2989,9255,930,105155.546
2024/11/19 16:00,Sunday,48,4131,11085,35371,16565,3619.3,17340.521,7122.113,3110,9590,926.1,108860.034
2024/11/19 17:00,Sunday,48,4116,11162,36247,16482,3662.2,17705.208,7230.463,3188,9932,931.6,110656.471
2024/11/19 18:00,Sunday,48,4035,11006,36084,16167,3638.5,17509.17,7193.043,3188,10112,940.2,109872.913
2024/11/19 19:00,Sunday,48,3925,10671,35254,15612,3521.7,16982.854,6964.685,3069,9895,922.2,106817.439
2024/11/19 20:00,Sunday,48,3767,10266,34187,15123,3422.7,16445.652,6801.108,2948,9588,894.4,103442.86
2024/11/19 21:00,Sunday,48,3576,9725,32502,14614,3286,15759.252,6501.038,2785,9171,848.5,98767.79
2024/11/19 22:00,Sunday,48,3417,9068,30643,13975,3188.6,14795.994,6148.303,2593,8773,793.4,93395.297
2024/11/19 23:00,Sunday,48,3384,8719,28647,13425,3050.5,14055.801,5822.665,2498,8419,753.1,88774.066
2024/11/20 0:00,Monday,48,3278,8412,26448,12622,2915.7,12732.679,5580.917,2330,7815,707.9,82842.196
2024/11/20 1:00,Monday,48,3283,8412,25246,12174,2913.3,12231.921,5539.345,2315,7581,676,80371.566
2024/11/20 2:00,Monday,48,3373,8624,25169,12292,3088.4,12642.116,5742.707,2446,7940,677.3,81994.523
2024/11/20 3:00,Monday,48,3533,8895,25587,12642,3243.6,13322.034,6176.337,2687,8604,698.4,85388.371
2024/11/20 4:00,Monday,48,3588,9128,26080,12810,3318.4,13569.849,6519.658,2828,9061,712.4,87615.307
2024/11/20 5:00,Monday,48,3609,9487,27471,13123,3337.5,13676.325,6745.472,2892,9347,732.2,90420.497
2024/11/20 6:00,Monday,48,3646,10144,30433,13706,3411.4,14368.201,6997.365,2883,9526,750.7,95865.666
2024/11/20 7:00,Monday,48,3834,10284,33541,14645,3481.1,15390.713,7126.946,2915,9522,800.1,101539.859
2024/11/20 8:00,Monday,48,4066,10780,37023,16484,3617.4,16762.586,7299.782,3091,9351,879.2,109353.968
2024/11/20 9:00,Monday,48,4149,10878,39369,17423,3649,17328.487,7052.111,3036,9546,927.6,113358.198
2024/11/20 10:00,Monday,48,3978,10469,39196,17286,3519.5,17008.446,6635.124,2910,9517,939.8,111458.87
2024/11/20 11:00,Monday,48,3860,10195,38750,17040,3439.9,16807.957,6472.09,2848,9433,961.4,109807.347
2024/11/20 12:00,Monday,48,3682,9599,37442,15936,3223.2,15824.34,6088.867,2669,9272,919.6,104656.007
2024/11/20 13:00,Monday,48,3853,9946,38510,16668,3388.2,16394.683,6265.646,2765,9300,977.7,108068.229
2024/11/20 14:00,Monday,48,3777,10077,38751,16705,3382.7,16287.432,6371.281,2814,9039,966.4,108170.813
2024/11/20 15:00,Monday,48,3751,10222,39028,16662,3367.1,16307.631,6658.116,2891,9103,956.7,108946.547
2024/11/20 16:00,Monday,48,3914,10770,40235,16956,3453.7,16764.08,6921.16,3014,9347,940,112314.94
2024/11/20 17:00,Monday,48,3875,10711,40036,16596,3483.8,17059.017,6921.683,3076,9770,930,112458.5
2024/11/20 18:00,Monday,48,3776,10547,39346,16125,3462.7,16856.888,6984.961,3091,10042,941.7,111173.249
2024/11/20 19:00,Monday,48,3664,10210,38140,15552,3362.2,16397.847,6775.583,3002,9780,921.8,107805.43
2024/11/20 20:00,Monday,48,3503,9834,36625,14962,3273.8,15837.155,6688.546,2907,9410,892,103932.501
2024/11/20 21:00,Monday,48,3333,9332,34521,14377,3159.5,15158.285,6455.775,2753,9026,848.4,98963.96
2024/11/20 22:00,Monday,48,3211,8774,32346,13702,3062.3,14321.254,6126.696,2571,8615,789.1,93518.35
2024/11/20 23:00,Monday,48,3163,8394,29847,13150,2910.1,13612.094,5834.488,2479,8242,749.2,88380.882
2024/11/21 0:00,Tuesday,48,3043,7973,27010,12279,2764,12487.902,5589.243,2345,7702,704.2,81897.345
2024/11/21 1:00,Tuesday,48,3066,7960,25593,11883,2785.6,12002.69,5449.413,2314,7498,673,79224.703
2024/11/21 2:00,Tuesday,48,3190,8143,25319,11947,2954.1,12445.96,5732.744,2438,7834,676.2,80680.004
2024/11/21 3:00,Tuesday,48,3340,8441,25588,12428,3174.4,13144.47,6122.114,2673,8402,699.7,84012.684
2024/11/21 4:00,Tuesday,48,3457,8738,25962,12755,3289.2,13380.108,6440.555,2818,8856,715,86410.863
2024/11/21 5:00,Tuesday,48,3506,9083,27228,13046,3318.2,13585.623,6622.728,2873,8989,733,88984.551
2024/11/21 6:00,Tuesday,48,3530,9608,29920,13772,3356.7,14287.122,6704.41,2840,8985,750.4,93753.632
2024/11/21 7:00,Tuesday,48,3532,9727,32658,14739,3366.2,15282.367,6827.827,2867,9134,801.2,98934.594
2024/11/21 8:00,Tuesday,48,3620,10228,35645,16198,3513.4,16520.768,7011.207,3024,9479,870.3,106109.675
2024/11/21 9:00,Tuesday,48,3674,10323,37281,16990,3655.6,17114.736,6859.938,3041,9679,932.4,109550.674
2024/11/21 10:00,Tuesday,48,3585,9987,37017,16626,3626.5,16877.865,6562.99,2887,9606,950.4,107725.755
2024/11/21 11:00,Tuesday,48,3533,9817,36687,16397,3556.8,16555.624,6621.153,2848,9621,968.9,106605.477
2024/11/21 12:00,Tuesday,48,3306,9255,34901,15185,3307.9,15583.013,6297.397,2672,9015,922.3,100444.61
2024/11/21 13:00,Tuesday,48,3391,9620,35439,15934,3437.8,16157.788,6503.078,2796,9415,930.6,103624.266
2024/11/21 14:00,Tuesday,48,3454,9662,35243,15942,3484.6,16141.883,6506.435,2864,9337,930.1,103565.018
2024/11/21 15:00,Tuesday,48,3608,9734,35356,15866,3470.4,16182.601,6642.549,2912,9299,917.1,103987.65
2024/11/21 16:00,Tuesday,48,3842,10199,36207,16086,3549.7,16592.785,6777.105,2996,9543,922.3,106714.89
2024/11/21 17:00,Tuesday,48,3830,10203,36700,16032,3524,16830.857,6880.142,3048,9832,919.5,107799.499
2024/11/21 18:00,Tuesday,48,3753,10055,36278,15677,3474.2,16618.84,6870.882,3036,10007,927.9,106697.822
2024/11/21 19:00,Tuesday,48,3654,9694,35369,15134,3365.1,16096.117,6683.292,2929,9752,904.6,103581.109
2024/11/21 20:00,Tuesday,48,3510,9339,34212,14710,3260.3,15562.633,6488.593,2816,9468,877.2,100243.726
2024/11/21 21:00,Tuesday,48,3344,8863,32592,14322,3130.6,14934.611,6369.502,2660,9138,835.1,96188.813
2024/11/21 22:00,Tuesday,48,3268,8421,30826,13825,3022.4,14173.209,6045.242,2486,8729,775.9,91571.751
2024/11/21 23:00,Tuesday,48,3217,8057,28730,13342,2881.1,13416.679,5693.651,2403,8343,739.4,86822.83
2024/11/22 0:00,Wednesday,48,3119,7695,26185,12520,2719.7,12338.161,5412.754,2272,7773,690.7,80725.315
2024/11/22 1:00,Wednesday,48,3146,7721,24932,12125,2729.4,11851.554,5386.777,2251,7574,657.1,78373.831
2024/11/22 2:00,Wednesday,48,3240,7980,24773,12231,2913.3,12350.081,5709.303,2383,7921,662.5,80163.184
2024/11/22 3:00,Wednesday,48,3385,8269,25148,12623,3089.9,13025.37,6125.015,2625,8554,685,83529.285
2024/11/22 4:00,Wednesday,48,3497,8526,25736,12822,3180.8,13232.972,6392.564,2770,9004,704.5,85865.836
2024/11/22 5:00,Wednesday,48,3534,8826,27141,13073,3200.3,13402.345,6448.181,2820,9222,719.2,88386.026
2024/11/22 6:00,Wednesday,48,3558,9257,29825,13822,3214.2,13997.309,6654.265,2801,9368,738.7,93235.474
2024/11/22 7:00,Wednesday,48,3768,9460,32018,14718,3239.1,14938.427,6796.886,2859,9432,790.9,98020.313
2024/11/22 8:00,Wednesday,48,4023,10202,33837,16084,3521.4,16255.903,7125.01,2988,9375,849.7,104261.013
2024/11/22 9:00,Wednesday,48,4114,10433,34728,16703,3714.1,16987.22,7207.638,2950,9501,894.3,107232.258
2024/11/22 10:00,Wednesday,48,3998,10250,34170,16329,3674.8,16774.302,6820.269,2858,9499,904.4,105277.771
2024/11/22 11:00,Wednesday,48,3901,10157,33838,15782,3647.5,16465.746,6833.102,2870,9424,894.4,103812.748
2024/11/22 12:00,Wednesday,48,3558,9647,32455,15117,3378.8,15735.64,6255.353,2736,9208,876.4,98967.193
2024/11/22 13:00,Wednesday,48,3692,10033,32861,15564,3534.5,16331.523,6491.663,2916,9493,928.8,101845.486
2024/11/22 14:00,Wednesday,48,3714,10156,32921,15737,3566.8,16380.589,6646.48,2971,9421,905.7,102419.569
2024/11/22 15:00,Wednesday,48,3783,10165,33018,15625,3545.1,16253.171,6728.879,2960,9263,899.6,102240.75
2024/11/22 16:00,Wednesday,48,3914,10455,33640,15925,3561.9,16514.486,6806.33,2960,9538,892.9,104207.616
2024/11/22 17:00,Wednesday,48,3844,10261,34065,15670,3529,16561.608,6900.296,2992,9866,888.1,104577.004
2024/11/22 18:00,Wednesday,48,3742,10041,33686,15256,3468.6,16206.95,6899.49,2991,9967,895,103153.04
2024/11/22 19:00,Wednesday,48,3663,9748,32931,14720,3355,15747.915,6684.122,2892,9735,875.3,100351.337
2024/11/22 20:00,Wednesday,48,3512,9380,31941,14326,3249.4,15282.272,6567.049,2780,9523,847.8,97408.521
2024/11/22 21:00,Wednesday,48,3360,8881,30554,13833,3142.3,14765.767,6303.197,2641,9193,811.1,93484.364
2024/11/22 22:00,Wednesday,48,3270,8434,29319,13412,3067.5,14013.826,6077.582,2497,8840,760.1,89691.008
2024/11/22 23:00,Wednesday,48,3264,8079,27644,12947,2919.9,13328.265,5748.207,2421,8488,724.2,85563.572
2024/11/23 0:00,Thursday,48,3132,7670,25527,12081,2755.8,12223.999,5506.662,2271,7931,680,79778.461
2024/11/23 1:00,Thursday,48,3168,7601,24287,11654,2731.2,11743.064,5427.991,2234,7701,647.4,77194.655
2024/11/23 2:00,Thursday,48,3280,7797,23995,11640,2865,12020.735,5607.57,2373,8037,654.4,78269.705
2024/11/23 3:00,Thursday,48,3376,8025,24328,11964,3026.1,12648.92,5996.283,2583,8638,674.2,81259.503
2024/11/23 4:00,Thursday,48,3450,8234,24538,12006,3101.9,12679.695,6304.647,2683,9004,683.1,82684.342
2024/11/23 5:00,Thursday,48,3428,8281,24961,11847,3050.7,12521.914,6291.78,2644,8997,681.8,82704.194
2024/11/23 6:00,Thursday,48,3314,8336,25796,11672,2914.6,12369.746,6122.775,2468,8678,667.8,82338.921
2024/11/23 7:00,Thursday,48,3258,8278,27084,11839,2866.9,12673.277,6063.944,2433,8491,686,83673.121
2024/11/23 8:00,Thursday,48,3346,8419,28188,12227,2913.4,13218.747,6138.031,2513,8394,740.9,86098.078
2024/11/23 9:00,Thursday,48,3361,8448,28749,12133,2974,13442.811,6011.505,2414,8419,800.7,86753.016
2024/11/23 10:00,Thursday,48,3201,8319,28663,11994,2953,13628.65,5805.84,2357,8272,833.9,86027.39
2024/11/23 11:00,Thursday,48,3202,8220,28266,11777,2898.1,13627.661,5674.585,2338,8261,817.3,85081.646
2024/11/23 12:00,Thursday,48,3130,8111,27885,11539,2841,13302.453,5542.775,2311,8267,852.5,83781.728
2024/11/23 13:00,Thursday,48,3128,8068,27638,11526,2821.4,13313.849,5707.343,2284,8234,843.8,83564.392
2024/11/23 14:00,Thursday,48,3166,8060,27730,11412,2811.1,13295.921,5713.338,2318,8014,832.1,83352.459
2024/11/23 15:00,Thursday,48,3295,8225,28178,11733,2834.2,13418.649,5797.287,2396,8014,820.7,84711.836
2024/11/23 16:00,Thursday,48,3525,8817,29460,12168,2917.2,14132.686,6090.736,2526,8434,814.8,88885.422
2024/11/23 17:00,Thursday,48,3619,9244,31197,13084,3042.8,15067.7,6502.581,2719,9112,827.2,94415.281
2024/11/23 18:00,Thursday,48,3641,9201,31728,13111,3051.5,15319.578,6655.635,2770,9450,846.8,95774.513
2024/11/23 19:00,Thursday,48,3624,9017,31491,12878,2965.3,15135.473,6609.483,2734,9332,834.6,94620.856
2024/11/23 20:00,Thursday,48,3561,8757,30917,12632,2908.2,14746.758,6419.875,2659,9145,811,92556.833
2024/11/23 21:00,Thursday,48,3445,8380,29765,12225,2803.7,14241.693,6228.27,2543,8854,776.9,89262.563
2024/11/23 22:00,Thursday,48,3333,7988,28256,11637,2731.3,13486.793,5895.915,2393,8493,734.8,84948.808
2024/11/23 23:00,Thursday,48,3391,7681,26751,11138,2635.1,12887.205,5538.848,2319,8108,701.5,81150.653
2024/11/24 0:00,Friday,48,3280,7386,24811,10466,2473.6,11869.107,5199.689,2204,7594,657.3,75940.696
2024/11/24 1:00,Friday,48,3296,7430,23730,10225,2490.4,11405.633,5162.042,2207,7389,634.5,73969.575
2024/11/24 2:00,Friday,48,3413,7670,23653,10413,2664.1,11834.979,5429.88,2341,7760,636.2,75815.159
2024/11/24 3:00,Friday,48,3538,7940,23948,10918,2849.6,12369.978,5852.821,2576,8381,658.9,79032.299
2024/11/24 4:00,Friday,48,3658,8098,24205,10966,2929.7,12445.323,6218.795,2698,8760,668.6,80647.418
2024/11/24 5:00,Friday,48,3628,8168,24630,10991,2896.4,12329.682,6197.319,2687,8784,666.7,80978.101
2024/11/24 6:00,Friday,48,3436,8203,25512,10989,2756.4,12254.9,6134.02,2506,8479,644.6,80914.92
2024/11/24 7:00,Friday,48,3408,8181,26542,11299,2701.3,12640.822,6064.069,2472,8313,663.5,82284.691
2024/11/24 8:00,Friday,48,3467,8286,27422,11600,2721.2,13182.499,6058.751,2407,8012,714.8,83871.25
2024/11/24 9:00,Friday,48,3517,8310,27815,11634,2698.7,13496.853,5705.788,2291,7910,765.9,84144.241
2024/11/24 10:00,Friday,48,3481,8144,27607,11316,2665.3,13705.089,5458.134,2305,7951,807.2,83439.723
2024/11/24 11:00,Friday,48,3418,7993,27201,11036,2614.1,13796.779,5416.037,2333,7964,838.7,82610.616
2024/11/24 12:00,Friday,48,3296,7973,27005,11060,2586.6,13624.595,5440.473,2299,7941,811.7,82037.368
2024/11/24 13:00,Friday,48,3194,7876,26626,10760,2545.2,13461.847,5357.207,2224,7881,817.1,80742.354
2024/11/24 14:00,Friday,48,3205,7835,26732,10757,2524.2,13532.025,5349.637,2180,7630,835.9,80580.762
2024/11/24 15:00,Friday,48,3378,8023,27530,10987,2556.5,13717.619,5603.828,2270,7699,823.2,82588.147
2024/11/24 16:00,Friday,48,3608,8714,29046,11558,2725.3,14281.641,5930.413,2458,8121,814,87256.354
2024/11/24 17:00,Friday,48,3730,9218,31109,12601,2914.5,15406.603,6491.344,2739,9025,822.7,94057.147
2024/11/24 18:00,Friday,48,3702,9250,31770,12740,2977.3,15641.735,6626.464,2825,9450,854.3,95836.799
2024/11/24 19:00,Friday,48,3636,9105,31485,12661,2933.1,15496.424,6635.167,2786,9396,844.9,94978.591
2024/11/24 20:00,Friday,48,3554,8867,30913,12578,2864.6,15188.661,6483.135,2710,9231,821.2,93210.596
2024/11/24 21:00,Friday,48,3384,8466,29738,12094,2777.9,14587.648,6255.745,2582,8856,781.6,89522.893
2024/11/24 22:00,Friday,48,3235,7978,28076,11484,2674.8,13706.796,5869.057,2428,8443,732,84626.653
2024/11/24 23:00,Friday,48,3228,7755,26425,11117,2577.5,12854.608,5512.93,2357,8020,691.9,80538.938
2024/11/25 0:00,Saturday,48,3159,7477,24512,10498,2479.8,11807.512,5252.196,2251,7522,651.5,75610.008
2024/11/25 1:00,Saturday,48,3184,7612,23627,10193,2549.1,11398.164,5297.536,2271,7425,623.6,74180.4
2024/11/25 2:00,Saturday,48,3325,7874,23655,10640,2767.3,11849.052,5529.596,2442,7873,636.3,76591.248
2024/11/25 3:00,Saturday,48,3472,8188,24091,11020,2958.5,12508.954,5955.417,2688,8578,660.4,80120.271
2024/11/25 4:00,Saturday,48,3564,8441,24813,11418,3052,12774.148,6286.178,2816,9067,680.9,82912.226
2024/11/25 5:00,Saturday,48,3601,8906,26647,11988,3152.2,13130.534,6564.994,2887,9442,694.9,87013.628
2024/11/25 6:00,Saturday,48,3638,9533,30125,13362,3278.2,14076.593,6885.059,2946,9810,709.2,94363.052
2024/11/25 7:00,Saturday,48,3761,9777,32767,14782,3395,15398.108,7189.063,3031,10075,759.8,100934.971
2024/11/25 8:00,Saturday,48,3942,10330,34558,16585,3554,16789.372,7550.024,3238,9931,837.9,107315.296
2024/11/25 9:00,Saturday,48,4015,10476,35552,17236,3603.8,17411.461,7342.448,3284,9950,902.6,109773.309
2024/11/25 10:00,Saturday,48,3883,10160,35016,16863,3487.9,17233.645,6734.546,3106,9704,944.9,107132.991
2024/11/25 11:00,Saturday,48,3866,9955,34387,16467,3422.3,16864.095,6531.253,2938,9538,916.3,104884.948
2024/11/25 12:00,Saturday,48,3637,9402,32922,15325,3223,15779.213,5988.464,2745,9110,914.7,99046.377
2024/11/25 13:00,Saturday,48,3672,9725,33670,15911,3310.7,16110.762,6330.859,2821,9446,973.3,101970.621
2024/11/25 14:00,Saturday,48,3673,9796,33864,16037,3340.2,16155.413,6480.496,2852,9494,947.9,102640.009
2024/11/25 15:00,Saturday,48,3836,9837,34387,16020,3354.1,16310.569,6804.383,2997,9398,939.8,103883.852
2024/11/25 16:00,Saturday,48,4063,10475,35545,16279,3477.2,17059.555,6994.343,3141,9681,919.9,107634.998
2024/11/25 17:00,Saturday,48,4019,10577,36495,16420,3544.2,17485.591,7116.234,3231,10240,910.1,110038.125
2024/11/25 18:00,Saturday,48,3922,10452,36432,16265,3525.2,17349.596,7155.355,3248,10492,922.6,109763.751
2024/11/25 19:00,Saturday,48,3814,10219,35717,15690,3442.3,16916.246,7040.817,3159,10333,903.1,107234.463
2024/11/25 20:00,Saturday,48,3674,9907,34720,15296,3352.2,16404.727,6935.355,3021,9979,872.3,104161.582
2024/11/25 21:00,Saturday,48,3496,9359,33154,14789,3232.3,15732.855,6683.796,2863,9591,829.4,99730.351
2024/11/25 22:00,Saturday,48,3360,8877,31450,14171,3131.6,14838.309,6294.683,2664,9163,774,94723.592
